Estado civil;Faixa etária;Grau de instrução;Município;Quantidade de eleitores
VIÚVO;60 a 64 anos;ANALFABETO;SÃO MAMEDE;3
VIÚVO;60 a 64 anos;ANALFABETO;SÃO MIGUEL DE TAIPU;5
VIÚVO;60 a 64 anos;ANALFABETO;SÃO SEBASTIÃO DE LAGOA DE ROÇA;4
VIÚVO;60 a 64 anos;ANALFABETO;SÃO SEBASTIÃO DO UMBUZEIRO;4
VIÚVO;60 a 64 anos;ANALFABETO;SÃO VICENTE DO SERIDÓ;6
VIÚVO;60 a 64 anos;ANALFABETO;TAPEROÁ;4
VIÚVO;60 a 64 anos;ANALFABETO;TAVARES;6
VIÚVO;60 a 64 anos;ANALFABETO;TEIXEIRA;7
VIÚVO;60 a 64 anos;ANALFABETO;TRIUNFO;3
VIÚVO;60 a 64 anos;ANALFABETO;UIRAÚNA;10
VIÚVO;60 a 64 anos;ANALFABETO;UMBUZEIRO;7
VIÚVO;60 a 64 anos;ANALFABETO;VIEIRÓPOLIS;2
VIÚVO;60 a 64 anos;ANALFABETO;VISTA SERRANA;2
VIÚVO;60 a 64 anos;ANALFABETO;VÁRZEA;1
VIÚVO;60 a 64 anos;ANALFABETO;ZABELÊ;1
VIÚVO;60 a 64 anos;ANALFABETO;ÁGUA BRANCA;6
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ALAGOA GRANDE;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ALAGOA NOVA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ALHANDRA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ARARUNA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ARAÇAGI;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;AREIA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;AROEIRAS;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ASSUNÇÃO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BANANEIRAS;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BARAÚNA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BARRA DE SANTA ROSA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BARRA DE SANTANA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BARRA DE SÃO MIGUEL;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BAYEUX;12
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BAÍA DA TRAIÇÃO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BELÉM;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BELÉM DO BREJO DO CRUZ;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BERNARDINO BATISTA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BOA VISTA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BOM SUCESSO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BONITO DE SANTA FÉ;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BORBOREMA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BREJO DO CRUZ;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;BREJO DOS SANTOS;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CAAPORÃ;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CABACEIRAS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CABEDELO;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CACHOEIRA DOS ÍNDIOS;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CACIMBA DE DENTRO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CAIÇARA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CAJAZEIRAS;9
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CALDAS BRANDÃO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CAMPINA GRANDE;67
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CARAÚBAS;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CASSERENGUE;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CATINGUEIRA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CATOLÉ DO ROCHA;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CATURITÉ;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CONCEIÇÃO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CONDADO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CONDE;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CONGO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;COREMAS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;COXIXOLA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CRUZ DO ESPÍRITO SANTO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CUITÉ;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CUITÉ DE MAMANGUAPE;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;CURRAL DE CIMA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;DESTERRO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;DONA INÊS;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;DUAS ESTRADAS;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;EMAS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ESPERANÇA;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;FAGUNDES;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;FREI MARTINHO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;GADO BRAVO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;GUARABIRA;9
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;GURINHÉM;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;IBIARA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;INGÁ;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ITABAIANA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ITAPORANGA;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ITAPOROROCA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;JACARAÚ;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;JERICÓ;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;JOÃO PESSOA;113
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;JUAREZ TÁVORA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;JUAZEIRINHO;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;JUNCO DO SERIDÓ;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;JURIPIRANGA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;JURU;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;LAGOA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;LAGOA SECA;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;LASTRO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;LOGRADOURO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;LUCENA;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MAMANGUAPE;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MARCAÇÃO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MARI;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MARIZÓPOLIS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MASSARANDUBA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MATARACA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MATURÉIA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MOGEIRO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MONTADAS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MONTE HOREBE;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MONTEIRO;6
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;MULUNGU;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;NATUBA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;NAZAREZINHO;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;NOVA FLORESTA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;NOVA OLINDA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;NOVA PALMEIRA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;OLHO D'ÁGUA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;OLIVEDOS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;OURO VELHO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PARARI;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PATOS;23
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PAULISTA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PEDRA BRANCA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PEDRA LAVRADA;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PEDRAS DE FOGO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PIANCÓ;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PICUÍ;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PILÕES;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PILÕEZINHOS;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PITIMBU;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;POCINHOS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;POMBAL;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PRATA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PRINCESA ISABEL;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;PUXINANÃ;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;QUEIMADAS;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;QUIXABA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;REMÍGIO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;RIACHO DE SANTO ANTÔNIO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;RIACHO DOS CAVALOS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;RIACHÃO DO BACAMARTE;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;RIO TINTO;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SALGADO DE SÃO FÉLIX;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SANTA HELENA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SANTA RITA;20
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SANTA TERESINHA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SAPÉ;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SERRA BRANCA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SERRA REDONDA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SERRARIA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SERTÃOZINHO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SOBRADO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SOLEDADE;6
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SOLÂNEA;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SOUSA;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SUMÉ;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO BENTO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO DOMINGOS DO CARIRI;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO FRANCISCO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DA LAGOA TAPADA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DE ESPINHARAS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DE PIRANHAS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DE PRINCESA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DO BONFIM;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DO BREJO DO CRUZ;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DO SABUGI;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DOS CORDEIROS;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOSÉ DOS RAMOS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOÃO DO CARIRI;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO JOÃO DO RIO DO PEIXE;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO MAMEDE;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO MIGUEL DE TAIPU;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO SEBASTIÃO DE LAGOA DE ROÇA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO VICENTE DO SERIDÓ;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;TACIMA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;TAPEROÁ;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;TEIXEIRA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;TRIUNFO;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;UIRAÚNA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;VÁRZEA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL COMPLETO;ÁGUA BRANCA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;AGUIAR;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ALAGOA GRANDE;9
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ALAGOA NOVA;11
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ALAGOINHA;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ALCANTIL;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ALHANDRA;9
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;AMPARO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;APARECIDA;6
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ARARA;12
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ARARUNA;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ARAÇAGI;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;AREIA;23
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;AREIA DE BARAÚNAS;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;AREIAL;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;AROEIRAS;13
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ASSUNÇÃO;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BANANEIRAS;13
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BARAÚNA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BARRA DE SANTA ROSA;9
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BARRA DE SANTANA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BARRA DE SÃO MIGUEL;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BAYEUX;105
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BAÍA DA TRAIÇÃO;9
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BELÉM;13
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BELÉM DO BREJO DO CRUZ;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BERNARDINO BATISTA;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BOA VENTURA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BOA VISTA;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BOM JESUS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BOM SUCESSO;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BONITO DE SANTA FÉ;6
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BOQUEIRÃO;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BORBOREMA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BREJO DO CRUZ;13
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;BREJO DOS SANTOS;6
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAAPORÃ;20
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CABACEIRAS;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CABEDELO;47
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CACHOEIRA DOS ÍNDIOS;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CACIMBA DE AREIA;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CACIMBA DE DENTRO;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CACIMBAS;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAIÇARA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAJAZEIRAS;54
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAJAZEIRINHAS;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CALDAS BRANDÃO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAMALAÚ;6
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAMPINA GRANDE;282
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAPIM;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CARAÚBAS;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CARRAPATEIRA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CASSERENGUE;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CATINGUEIRA;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CATOLÉ DO ROCHA;23
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CATURITÉ;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CONCEIÇÃO;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CONDADO;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CONDE;10
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CONGO;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;COREMAS;9
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;COXIXOLA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CRUZ DO ESPÍRITO SANTO;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CUBATI;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CUITEGI;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CUITÉ;9
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CUITÉ DE MAMANGUAPE;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CURRAL DE CIMA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;CURRAL VELHO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;DAMIÃO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;DESTERRO;11
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;DIAMANTE;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;DONA INÊS;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;DUAS ESTRADAS;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;EMAS;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ESPERANÇA;19
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;FAGUNDES;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;FREI MARTINHO;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;GADO BRAVO;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;GUARABIRA;35
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;GURINHÉM;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;GURJÃO;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;IBIARA;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;IGARACY;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;IMACULADA;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;INGÁ;14
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ITABAIANA;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ITAPORANGA;19
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ITAPOROROCA;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;ITATUBA;7
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JACARAÚ;18
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JERICÓ;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JOCA CLAUDINO;4
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JOÃO PESSOA;407
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JUAREZ TÁVORA;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JUAZEIRINHO;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JUNCO DO SERIDÓ;3
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JURIPIRANGA;5
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;JURU;6
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;LAGOA;2
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;LAGOA DE DENTRO;8
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;LAGOA SECA;17
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;LASTRO;1
VIÚVO;60 a 64 anos;ENSINO FUNDAMENTAL INCOMPLETO;LIVRAMENTO;16
